country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
EGY,Egypt,Aswan Dam II,WRI1000107,550.0,23.9721,32.8828,Hydro,,,,1985.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014102,,,1503.0,,,,,,Egyptian Electricity Holding Company,,,,,2479.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Ataka,WRI1000076,900.0,29.9364,32.4720,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,WRI,1014104,,,1852.0,,,,,,Egyptian Electricity Holding Company,,,,,4175.45,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Banha,WRI1000094,500.0,30.4974,31.2234,Gas,,,,2014.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1088445,,,485.0,,,,,,Egyptian Electricity Holding Company,,,,,2319.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,BbSP} Acciona I,WKS0069919,50.0,24.4330,32.6990,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,118.48,118.26,117.30,117.79,117.19,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} Acciona II,WKS0069920,50.0,24.4180,32.6990,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,117.87,118.48,117.30,118.04,117.19,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} Alcazar,WKS0069918,50.0,24.4480,32.7050,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,117.87,118.48,117.30,118.04,117.19,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} Alfanar,WKS0070149,50.0,24.4180,32.7290,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,115.50,116.18,117.95,117.93,119.94,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} DT I,WKS0063250,20.0,24.4480,32.6910,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,46.16,46.16,46.07,46.15,45.93,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} FAS,WKS0070139,50.0,24.4330,32.7230,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,116.38,117.28,117.60,117.62,119.40,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} Infinity 1,WKS0069197,50.0,24.4480,32.7170,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,116.74,117.78,117.48,117.62,118.65,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} Infinity 2,WKS0071521,50.0,24.4180,32.7350,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,114.78,115.50,118.26,117.93,120.38,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} SP I,WKS0065892,50.0,24.4480,32.7350,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,115.37,116.18,117.95,117.93,119.94,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} SP II,WKS0065893,150.0,24.4480,32.7290,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,344.59,346.61,349.92,349.45,356.00,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} Vogt/Hareon,WKS0065479,50.0,24.4170,32.7230,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,116.18,116.85,117.95,117.80,119.60,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} Vogt/Lekela,WKS0067966,50.0,24.4330,32.7290,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,116.18,116.38,117.95,117.80,119.60,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,BbSP} Voltalia,WKS0070745,25.0,24.4300,32.7410,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,56.22,56.16,57.94,57.84,58.90,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,Cairo North,WRI1000070,1500.0,30.1080,31.2660,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1054342,,,2196.0,,,,,,Egyptian Electricity Holding Company,,,,,6959.09,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Cairo South,WRI1000069,715.0,29.8669,31.2914,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014108,,,2947.0,,,,,,Egyptian Electricity Holding Company,,,,,3317.17,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Cairo West,WRI1000068,1360.0,30.1387,31.1672,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,WRI,1014109,,,7957.0,,,,,,Egyptian Electricity Holding Company,,,,,6309.58,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Damanhour,WRI1000096,458.0,31.0817,30.4293,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014110,,,1681.0,,,,,,Egyptian Electricity Holding Company,,,,,2124.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Damietta,WRI1000075,1200.0,31.3815,31.7236,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014111,,,8328.0,,,,,,Egyptian Electricity Holding Company,,,,,5567.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Damietta West,WRI1000081,500.0,31.4423,31.6064,Gas,,,,2012.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014111,,,3042.0,,,,,,Egyptian Electricity Holding Company,,,,,2319.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,El-Atf,WRI1000093,750.0,31.1851,30.5291,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1068244,,,5938.0,,,,,,Egyptian Electricity Holding Company,,,,,3479.54,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,El-Seiuf,WRI1000097,200.0,31.2158,29.9953,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014134,,,302.0,,,,,,Egyptian Electricity Holding Company,,,,,927.87,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,El-Tebeen,WRI1000071,700.0,29.7760,31.2983,Gas,,,,2010.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014117,,,,,,,,,,,,,,3247.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Esna,WRI1000108,86.0,25.3177,32.5544,Hydro,,,,1993.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014144,,,535.0,,,,,,Egyptian Electricity Holding Company,,,,,387.64,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,High Dam,WRI1000106,2100.0,23.9721,32.8828,Hydro,,,,1967.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014103,,,9304.0,,,,,,Egyptian Electricity Holding Company,,,,,9465.76,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Hurghada,WRI1000086,143.0,27.1220,33.8200,Oil,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014121,,,129.0,,,,,,Egyptian Electricity Holding Company,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
EGY,Egypt,Kafr El-Dawar,WRI1000095,440.0,31.1293,30.1932,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014124,,,3061.0,,,,,,Egyptian Electricity Holding Company,,,,,2041.33,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Karmouz,WRI1000098,23.0,31.1760,29.9140,Oil,,,,1980.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014125,,,7.0,,,,,,Egyptian Electricity Holding Company,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
EGY,Egypt,Kuraymat ISCC,WKS0071085,20.0,29.2780,31.2490,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,43.04,43.00,43.04,43.06,43.32,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,Kuriemat 2,WRI1000103,2754.0,29.2693,31.2240,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,WRI,1014115,,,4726.0,,,,,,Egyptian Electricity Holding Company,,,,,12776.90,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Kuriemat Solar/Thermal,WRI1000105,120.0,29.2793,31.2486,Gas,Solar,,,2011.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1046208,,,114.0,,,,,,Egyptian Electricity Holding Company,,,,,556.72,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Mahmoudia,WRI1000092,317.0,31.1759,30.5289,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014126,,,2190.0,,,,,,Egyptian Electricity Holding Company,,,,,1470.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Marsa Alam A,WKS0069387,5.0,25.0626,34.8734,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.30,11.30,11.30,11.33,11.23,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,Matrouh,WRI1000101,60.0,31.3525,27.2453,Gas,,,,1990.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,CARMA,1063378,,,349.0,,,,,,Egyptian Electricity Holding Company,,,,,278.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Naga Hamadi,WRI1000109,64.0,26.1522,32.1453,Hydro,,,,2008.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014127,,,451.0,,,,,,Egyptian Electricity Holding Company,,,,,288.48,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,New Gas Damietta,WRI1000080,500.0,31.3822,31.7196,Gas,,,,2011.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014111,,,3159.0,,,,,,Egyptian Electricity Holding Company,,,,,2319.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,New Gas Shabab,WRI1000079,1000.0,30.4653,31.9234,Gas,,,,2011.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014139,,,1932.0,,,,,,Egyptian Electricity Holding Company,,,,,4639.39,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,North Giza,WRI1000074,2250.0,30.2483,30.9471,Gas,,,,2014.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1081903,,,,,133.0,,,,Egyptian Electricity Holding Company,,,,,10438.64,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Nubaria,WRI1000091,2250.0,30.6993,30.6671,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1045371,,,15127.0,,,,,,Egyptian Electricity Holding Company,,,,,10438.64,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,October 6th,WRI1000073,600.0,30.0540,31.0456,Gas,,,,2012.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1086571,,,1534.0,,,,,,Egyptian Electricity Holding Company,,,,,2783.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Oyoun Mousa,WRI1000084,640.0,29.9115,32.5948,Gas,,,,2001.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,,,,4943.0,,,,,,Egyptian Electricity Holding Company,,,,,2969.21,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Port Said,WRI1000082,48.0,31.2563,32.3171,Gas,,,,1997.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,,,,111.0,,,,,,Egyptian Electricity Holding Company,,,,,222.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,PortSaid East,WRI1000089,683.0,31.0995,32.5202,Gas,,,,2003.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1044126,,,,,,,,,,,,,,3168.70,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Shabab,WRI1000078,100.0,30.4659,31.9269,Gas,,,,1982.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014139,,,251.0,,,,,,Egyptian Electricity Holding Company,,,,,463.93,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Shalateen A,WKS0069386,4.5,23.1272,35.6124,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.33,9.33,9.33,9.35,9.21,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,Sharm El-Sheikh,WRI1000085,144.0,27.8773,34.3048,Oil,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014131,,,48.0,,,,,,Egyptian Electricity Holding Company,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
EGY,Egypt,Sharm el Sheikh,WKS0073928,5.0,27.9335,34.2986,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.30,11.30,11.30,11.33,11.23,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,Shoubra El-Kheima,WRI1000067,1295.0,30.1239,31.2376,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014132,,,5841.0,,,,,,Egyptian Electricity Holding Company,,,,,6008.02,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Sidi Krir,WRI1000100,2092.0,31.0430,29.6652,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,,,,3703.0,,,,,,Egyptian Electricity Holding Company,,,,,9705.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Siwa,WKS0068927,10.0,29.1780,25.5160,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,16.10,16.05,16.01,16.04,16.17,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,Suez Gulf,WRI1000088,683.0,29.6188,32.3532,Gas,,,,2002.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1044125,,,,,,,,,,,,,,3168.70,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Talkha,WRI1000090,1460.0,31.0622,31.3921,Gas,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,,,,9383.0,,,,,,Egyptian Electricity Holding Company,,,,,6773.52,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Toshka,WKS0071153,20.0,23.5400,30.2100,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,40.13,39.36,39.39,39.60,39.74,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
EGY,Egypt,Wadi Hof,WRI1000072,100.0,29.8757,31.3194,Gas,,,,1985.0,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014130,,,126.0,,,,,,Egyptian Electricity Holding Company,,,,,463.93,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
EGY,Egypt,Walidia,WRI1000102,600.0,27.2111,31.1614,Oil,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014140,,,3510.0,,,,,,Egyptian Electricity Holding Company,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
EGY,Egypt,Zafarana,WRI1000087,547.0,29.2392,32.5983,Wind,,,,,,Egyptian Electricity Holding Company,http://www.moee.gov.eg/english_new/report.aspx,GEODB,1014142,,,1332.0,,,,,,Egyptian Electricity Holding Company,,,,,1604.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Adhaim Dam,WRI1008716,27.0,34.5649,44.5156,Hydro,,,,2000.0,Iraq Ministry of Water Resources,Iraq Business News,http://www.iraq-businessnews.com/tag/adhaim-dam/,WRI,,,,,,,,,,,68.13,49.75,61.83,56.12,40.65,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IRQ,Iraq,Al-Anbar,WRI1008698,1642.6,33.5337,43.0260,Gas,,,,2016.0,Iraq's Ministry of Electricity,Metka,http://www.metka.com/en/activity-sectors/projects/combined-cycle-power-plant-of-1642-6-mw-al-anbar-iraq,WRI,,,,,,,,,,,,,,,3510.28,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Al-Hartha,WRI1008715,800.0,30.6787,47.7515,Oil,,,,1979.0,Iraq's Ministry of Electricity,Siemens,http://www.energy.siemens.com/hq/pool/hq/automation/automation-control-pg/sppa-t3000/documents/secure-power-supply-iraq-sppa-t3000-e.pdf.pdf,WRI,1030237,,,,,,,,,,,,,,3251.40,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Al-Mansurya,WRI1008697,728.0,32.7833,44.2825,Gas,,,,2013.0,Iraq's Ministry of Electricity,Alstom,http://alstomenergy.gepower.com/Global/Power/Resources/Documents/Brochures/al-mansurya-iraq-gt13e2-open-cycle-power-plant.pdf,CARMA,1079021,,,,,,,,,,,,,,1555.75,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Al-Mussaib,WRI1008710,1280.0,32.8407,44.2749,Oil,,,,2013.0,Iraq's Ministry of Electricity,Iraq Business News,http://www.iraq-businessnews.com/2012/04/24/siemens-wins-al-mussaib-power-plant-contract/,WRI,1030227,,,,,,,,,,,,,,5202.24,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Al-Najaf,WRI1008709,250.0,31.9748,44.3840,Gas,,,,2011.0,Iraq's Ministry of Electricity,Alstom,http://www.alstom.com/press-centre/2010/10/Alstom-signs-contract-with-Iraqi-government/,WRI,1030247,,,,,,,,,,,,,,534.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Al-Najybia,WRI1008707,500.0,30.5757,47.7672,Gas,Oil,,,2016.0,Iraq's Ministry of Electricity,Enka Teknik,http://www.enkateknik.com/en/projeler/30/4x125-ge-9e-al-najybia-gaz-turbini-enerji-santrali---irak,WRI,1084481,,,,,,,,,,,,,,1068.51,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Al-Quds,WRI1008706,500.0,33.4898,44.3616,Oil,,,,,Iraq's Ministry of Electricity,World Bank,http://siteresources.worldbank.org/IRFFI/64168382-1092418978875/20266695/Iraq-Electricity-PID.pdf,WRI,,,,,,,,,,,,,,,2032.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Al-Shemal,WRI1008714,2100.0,36.0547,43.2961,Oil,Gas,,,1988.0,Ministry for Industry and Minerals,Serbia Construction,http://www.serbiaconstruction.com/projects/al-shemal-thermo-electric-power-plant/,WRI,,,,,,,,,,,,,,,8534.93,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Baiji,WRI1008713,720.0,35.0375,43.5582,Oil,,,,,Iraq's Ministry of Electricity,Power Engineering International,http://www.powerengineeringint.com/articles/2014/06/iraqi-power-plant-under-government-control.html,WRI,,,,,,,,,,,,,,,2926.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Baiji,WRI1008712,600.0,35.0296,43.5592,Gas,,,,,Iraq's Ministry of Electricity,Power Engineering International,http://www.powerengineeringint.com/articles/2014/06/iraqi-power-plant-under-government-control.html,WRI,,,,,,,,,,,,,,,1282.21,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,DIBIS,WRI1008695,320.0,35.6801,44.0655,Gas,Oil,,,2012.0,Iraq's Ministry of Electricity,SUNIR,http://www.sunir.com/Highlights/The-official-commencement-of-DIBIS-Power-Plant,WRI,1070150,,,,,,,,,,,,,,683.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Darbandikhan Dam,WRI1008717,248.0,35.1129,45.7053,Hydro,,,,1961.0,Iraq Ministry of Water Resources,World Bank,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2015/08/14/090224b083072bdf/1_0/Rendered/PDF/Iraq000Dokan0a00Hydro0Power0Project.pdf,WRI,1030234,,,,,,,,,,806.99,552.26,552.26,412.49,573.33,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
